gen,nevals,time,min,avg
611,220,328.1573,23396.0,23449.548
612,211,328.6885,23387.0,23436.536
613,217,329.2575,23375.0,23424.268
614,217,329.8172,23370.0,23412.772
615,217,330.35,23357.0,23402.172
616,214,330.8981,23333.0,23390.144
617,213,331.4155,23333.0,23380.408
618,218,331.9742,23321.0,23367.16
619,216,332.5056,23304.0,23354.772
620,218,333.0475,23295.0,23342.024
621,214,333.5798,23277.0,23331.44
622,210,334.0894,23271.0,23320.896
623,210,334.5972,23249.0,23310.224
624,209,335.0929,23240.0,23296.652
625,209,335.5833,23239.0,23286.28
626,217,336.1127,23222.0,23275.204
627,213,336.6014,23217.0,23261.088
628,213,337.1172,23199.0,23249.744
629,217,337.66,23187.0,23239.392
630,218,338.2279,23166.0,23225.38
631,216,338.7524,23151.0,23212.38
632,217,339.3185,23151.0,23200.884
633,212,339.8604,23121.0,23187.696
634,211,340.4008,23115.0,23173.02
635,217,340.9374,23096.0,23159.012
636,214,341.5133,23091.0,23146.336
637,216,342.0416,23086.0,23134.18
638,211,342.5674,23078.0,23120.62
639,211,343.1132,23028.0,23109.368
640,213,343.6355,23028.0,23095.148
641,216,344.2108,23013.0,23082.676
642,218,344.7676,23000.0,23068.4
643,213,345.2664,23000.0,23052.524
644,213,345.7643,22970.0,23036.712
645,219,346.2832,22952.0,23022.576
646,211,346.7974,22939.0,23004.364
647,217,347.3094,22897.0,22986.368
648,220,347.8874,22891.0,22967.304
649,219,348.4383,22855.0,22951.076
650,209,348.9536,22846.0,22928.324
651,201,349.4516,22846.0,22907.784
652,215,349.9803,22832.0,22890.444
653,217,350.5031,22822.0,22876.064
654,214,351.0394,22802.0,22864.46
655,216,351.5653,22783.0,22849.556
656,215,352.0712,22775.0,22836.648
657,214,352.5927,22772.0,22820.252
658,208,353.0821,22763.0,22806.764
659,211,353.5773,22745.0,22793.348
660,220,354.1091,22741.0,22783.184
661,213,354.6367,22739.0,22773.66
662,205,355.1478,22722.0,22763.596
663,210,355.6917,22709.0,22753.412
664,219,356.2426,22674.0,22739.744
665,210,356.7547,22674.0,22727.84
666,211,357.3022,22653.0,22715.824
667,218,357.8488,22637.0,22703.756
668,209,358.3702,22637.0,22690.5
669,213,358.8946,22615.0,22676.528
670,213,359.4261,22613.0,22664.884
671,211,359.9606,22602.0,22656.392
672,216,360.4731,22590.0,22644.776
673,214,361.0304,22579.0,22631.5
674,219,361.553,22572.0,22619.116
675,206,362.056,22568.0,22607.976
676,215,362.5868,22541.0,22596.088
677,214,363.1105,22537.0,22583.876
678,210,363.6724,22535.0,22573.1
679,215,364.2084,22520.0,22562.536
680,219,364.7385,22501.0,22549.368
