gen,nevals,time,min,avg
619,210,1091.8359,30319.0,30421.392
620,216,1093.5943,30319.0,30400.584
621,216,1095.3025,30276.0,30376.68
622,207,1097.0,30248.0,30353.072
623,211,1098.7068,30248.0,30329.668
624,213,1100.4536,30221.0,30305.748
625,213,1102.2121,30196.0,30286.932
626,218,1103.994,30125.0,30263.98
627,217,1105.7296,30122.0,30237.988
628,209,1107.4551,30110.0,30211.316
629,213,1109.1743,30103.0,30189.664
630,216,1110.9316,30081.0,30167.248
631,216,1112.672,30066.0,30146.212
632,216,1114.4372,30041.0,30125.82
633,208,1116.1384,30037.0,30106.012
634,217,1117.9002,30002.0,30088.216
635,214,1119.6594,29982.0,30071.296
636,211,1121.3645,29969.0,30050.828
637,216,1123.2102,29950.0,30032.136
638,218,1124.9673,29940.0,30013.796
639,214,1126.7286,29903.0,29996.496
640,212,1128.4705,29885.0,29977.792
641,212,1130.2351,29847.0,29956.068
642,215,1131.9994,29847.0,29932.144
643,207,1133.7303,29810.0,29914.036
644,210,1135.4512,29806.0,29894.26
645,206,1137.1561,29769.0,29872.148
646,213,1138.9162,29769.0,29853.272
647,212,1140.6411,29768.0,29836.32
648,211,1142.3783,29752.0,29817.172
649,210,1144.0921,29736.0,29803.344
650,215,1145.852,29710.0,29788.36
651,209,1147.9326,29674.0,29773.168
652,215,1149.7231,29674.0,29757.7
653,221,1151.5419,29623.0,29738.816
654,215,1153.2787,29623.0,29722.084
655,215,1155.0564,29623.0,29705.568
656,216,1156.8664,29623.0,29688.544
657,206,1158.5937,29589.0,29671.924
658,213,1160.3539,29557.0,29652.996
659,217,1162.1467,29550.0,29636.32
660,211,1163.9368,29499.0,29610.764
661,211,1165.6858,29499.0,29587.148
662,215,1167.413,29492.0,29567.176
663,219,1169.1682,29460.0,29546.088
664,208,1170.8656,29439.0,29525.52
665,218,1172.6569,29421.0,29504.972
666,209,1174.3649,29403.0,29482.984
667,216,1176.1125,29363.0,29460.384
668,214,1177.7977,29344.0,29437.324
669,215,1179.5312,29321.0,29414.644
670,218,1181.3142,29269.0,29392.772
671,209,1183.0329,29236.0,29368.84
672,215,1184.7863,29227.0,29342.576
673,213,1186.5103,29216.0,29310.74
674,213,1188.2075,29186.0,29286.316
675,211,1189.9147,29152.0,29264.028
676,215,1191.6623,29141.0,29239.852
677,209,1193.4079,29131.0,29215.868
678,208,1195.0861,29117.0,29193.104
679,218,1196.8595,29092.0,29173.544
680,219,1198.636,29072.0,29149.912
681,211,1200.3852,29053.0,29129.56
682,205,1202.0854,29013.0,29110.728
683,214,1203.8508,29007.0,29092.268
684,211,1205.6001,28967.0,29068.572
685,216,1207.3825,28919.0,29045.172
686,214,1209.1687,28897.0,29024.94
687,216,1210.9108,28897.0,29002.368
688,205,1212.622,28881.0,28976.036
689,212,1214.3667,28855.0,28950.316
690,215,1216.1596,28837.0,28923.384
691,213,1217.8751,28798.0,28897.332
692,209,1219.6229,28768.0,28874.872
693,219,1221.4165,28753.0,28853.952
694,216,1223.2259,28752.0,28832.436
695,210,1224.9695,28712.0,28812.98
696,217,1226.7684,28712.0,28794.516
697,218,1228.5431,28678.0,28770.78
698,210,1230.2812,28654.0,28751.784
699,217,1232.074,28629.0,28730.368
700,205,1233.8115,28608.0,28707.368
701,214,1235.9748,28574.0,28683.04
702,217,1237.733,28574.0,28663.948
703,206,1239.4326,28563.0,28644.096
704,218,1241.2244,28550.0,28627.856
705,212,1242.9597,28531.0,28610.904
706,218,1244.7792,28488.0,28588.332
707,210,1246.475,28484.0,28568.388
708,206,1248.1956,28420.0,28546.836
709,216,1249.9811,28420.0,28527.36
710,215,1251.8883,28420.0,28507.296
711,211,1253.8756,28410.0,28485.404
712,206,1255.6818,28362.0,28464.636
713,210,1257.4732,28349.0,28445.816
714,214,1259.2341,28337.0,28426.216
715,222,1261.1264,28313.0,28404.556
716,211,1262.925,28279.0,28378.628
717,204,1264.7631,28269.0,28354.86
718,215,1266.551,28261.0,28334.832
719,213,1268.385,28222.0,28314.84
720,214,1270.1603,28216.0,28294.808
721,204,1271.885,28199.0,28275.608
722,212,1273.7184,28197.0,28261.356
723,209,1275.5649,28153.0,28240.096
724,208,1277.4356,28147.0,28221.572
725,216,1279.1856,28132.0,28203.004
726,215,1280.9565,28100.0,28183.752
727,212,1282.6402,28089.0,28167.116
728,215,1284.3874,28056.0,28149.82
