gen,nevals,time,min,avg
582,206,31.3061,22618.0,22701.764
583,216,31.3561,22598.0,22680.748
584,207,31.4025,22568.0,22657.16
585,211,31.4499,22546.0,22635.72
586,207,31.4972,22503.0,22614.872
587,210,31.5446,22503.0,22592.692
588,213,31.5934,22469.0,22567.252
589,219,31.6414,22432.0,22545.496
590,212,31.6932,22403.0,22517.46
591,210,31.7429,22330.0,22491.696
592,217,31.7924,22330.0,22467.444
593,211,31.8378,22329.0,22438.396
594,209,31.8873,22295.0,22411.488
595,213,31.9353,22266.0,22382.524
596,210,31.9851,22253.0,22356.492
597,215,32.0364,22195.0,22330.724
598,216,32.085,22172.0,22302.432
599,217,32.1322,22150.0,22275.816
600,209,32.18,22145.0,22249.7
601,211,32.4258,22094.0,22223.052
602,212,32.4729,22094.0,22204.468
603,211,32.5195,22115.0,22181.476
604,208,32.5675,22070.0,22161.068
605,210,32.616,22039.0,22138.824
606,217,32.6654,22026.0,22115.824
607,212,32.7139,22011.0,22095.504
608,217,32.7649,22006.0,22078.148
609,212,32.8146,21974.0,22059.06
610,207,32.8613,21974.0,22043.476
611,213,32.9106,21939.0,22025.06
612,218,32.962,21928.0,22005.056
613,210,33.0074,21925.0,21987.3
614,211,33.0568,21889.0,21966.632
615,212,33.1066,21878.0,21946.828
616,213,33.1562,21812.0,21926.968
617,216,33.2069,21812.0,21909.836
618,210,33.2564,21786.0,21888.068
619,214,33.3052,21770.0,21867.024
620,206,33.3526,21737.0,21845.856
621,217,33.4052,21714.0,21821.868
622,213,33.4543,21714.0,21799.924
623,212,33.5022,21707.0,21779.928
624,218,33.552,21700.0,21760.364
625,216,33.5994,21679.0,21742.372
626,214,33.6486,21653.0,21726.816
627,213,33.6988,21630.0,21709.952
628,209,33.7483,21625.0,21691.248
629,209,33.7933,21615.0,21674.128
630,216,33.8432,21597.0,21661.04
631,207,33.8925,21580.0,21644.988
632,215,33.9419,21568.0,21624.328
633,218,33.9915,21535.0,21608.34
634,212,34.0405,21521.0,21592.548
635,212,34.0893,21501.0,21576.428
636,215,34.1396,21479.0,21560.532
637,215,34.1875,21467.0,21540.776
638,214,34.2359,21428.0,21522.864
639,212,34.2957,21428.0,21504.98
640,215,34.3479,21410.0,21488.24
641,214,34.398,21380.0,21465.652
642,210,34.4473,21374.0,21442.736
643,211,34.4946,21342.0,21422.776
